created_at,final_price,id,is_salable,name,price,qty,sku,status,visibility,website_ids,rating,reviews_count,views,sold,Discount,Percentages
12/06/2017 19:50,275,623,TRUE,Kairali Kairpack - Ayurvedic organic face pack (25 grams),275,0,Kairali Kairpack - Ayurvedic organic face pack (25 grams),1,4,[1],100,1,19,1,0,5.263157895
12/06/2017 20:04,200,624,TRUE,Kairali Kairwash Powder - Ayurvedic organic shampoo (25 grams),200,0,Kairali Kairwash Powder - Ayurvedic organic shampoo (25 grams),1,4,[1],70,2,26,0,0,0
12/06/2017 20:08,295,625,TRUE,kairali Aloevera Shampoo 200ml,295,0,kairali Aloevera Shampoo 200ml,1,4,[1],90,2,24,1,0,4.166666667
12/06/2017 20:12,270,626,TRUE,Kairali Amla Shikakai Shampoo 200ml,270,0,Kairali Amla Shikakai Shampoo 200ml,1,4,[1],90,2,18,1,0,5.555555556
12/06/2017 20:15,305,627,TRUE,Kairali Henna Shampoo (200ml),305,0,Kairali Henna Shampoo (200ml),1,4,[1],60,1,31,0,0,0
12/06/2017 20:18,284,628,TRUE,Kairali Lemon Shampoo (200ml),284,0,Kairali Lemon Shampoo (200ml),1,4,[1],60,1,28,0,0,0
12/06/2017 20:20,240,629,TRUE,Kairali Orange Blossom Shampoo (200ml),240,0,Kairali Orange Blossom Shampoo (200ml),1,4,[1],80,1,29,0,0,0
12/06/2017 20:33,110,630,TRUE,Kairali Handmade Neem Soap (100 grams),110,0,Kairali Handmade Neem Soap (100 grams),1,4,[1],80,2,24,1,0,4.166666667
12/06/2017 20:35,115,631,TRUE,Kairali Handmade Sandal Soap (100 grams),115,0,Kairali Handmade Sandal Soap (100 grams),1,4,[1],60,1,27,0,0,0
13/06/2017 15:03,100,632,TRUE,Amla Candy 300gm,100,0,Amla Candy 300gm,1,4,[1],80,1,13,1,0,7.692307692
13/06/2017 15:07,30,633,TRUE,Amrit Balm 10gm,30,0,Amrit Balm 10gm,1,4,[1],60,1,17,0,0,0
13/06/2017 15:08,49,634,TRUE,Amrit Balm 20gm,50,0,Amrit Balm 20gm,1,4,[1],80,2,24,1,2,4.166666667
14/06/2017 12:54,20,635,TRUE,Adarsh Goseva Angarag soap 90gms,20,0,Adarsh Goseva Angarag soap 90gms,1,4,[1],73,3,129,15,0,11.62790698
14/06/2017 12:58,55,636,TRUE,Adarsh Goseva Angarag Bath Powder,55,0,Adarsh Goseva Angarag Bath Powder,1,4,[1],90,2,43,4,0,9.302325581
14/06/2017 13:08,333,639,TRUE,Aushadhi Bhavan Gulkand with prawal 1Kg,333,0,Aushadhi Bhavan Gulkand with prawal 1Kg,1,4,[1],100,1,20,0,0,0
14/06/2017 14:04,100,640,TRUE,Gau Naturals Herbal Bath Powder(Sunni pindi) 200gms,100,0,Gau Naturals Herbal Bath Powder(Sunni pindi) 200gms,1,4,[1],90,2,28,0,0,0
14/06/2017 14:07,90,641,TRUE,Gau Naturals Gavya Tea -100gms,90,0,Gau Naturals Gavya Tea -100gms,1,4,[1],60,1,29,1,0,3.448275862
14/06/2017 14:08,50,642,TRUE,Gau Naturals Omu Water 200ml,50,0,Gau Naturals Omu Water 200ml,1,4,[1],80,1,34,0,0,0
14/06/2017 14:17,555,643,TRUE,Hillarious Ayurveda Diactral 5gmx30,555,0,Hillarious Ayurveda Diactral 5gmx30,1,4,[1],80,1,21,0,0,0
14/06/2017 14:22,400,644,TRUE,Wheat Grass Powder 100gms,400,0,Wheat Grass Powder 100gms,1,4,[1],100,1,7,0,0,0
14/06/2017 14:31,30,645,TRUE,Fenugreek leaf Spice Powder 60gms,30,0,Fenugreek leaf Spice Powder 60gms,1,4,[1],100,1,12,3,0,25
14/06/2017 14:38,70,646,TRUE,Palm Crystals 150gms,70,0,Palm Crystals 150gms,1,4,[1],80,1,15,0,0,0
14/06/2017 14:47,35,647,TRUE,Roasted Flax Seeds 100gm,35,0,Roasted Flax Seeds 100gm,1,4,[1],60,1,17,5,0,29.41176471
14/06/2017 16:42,340,648,TRUE,Kairali Herbal Hair Conditioner (200 ml),340,0,Kairali Herbal Hair Conditioner (200 ml),1,4,[1],60,1,27,0,0,0
14/06/2017 16:48,305,649,TRUE,Kairali Herbal Moisturising Lotion (200ml),305,0,Kairali Herbal Moisturising Lotion (200ml),1,4,[1],60,1,32,0,0,0
14/06/2017 16:50,270,650,TRUE,Kairali Strawberry Shower Gel (200ml),270,0,Kairali Strawberry Shower Gel (200ml),1,4,[1],100,1,21,0,0,0
15/06/2017 15:09,60,651,TRUE,kadhi Aleovera Soap 125mg,60,0,kadhi Aleovera Soap 125mg,1,4,[1],60,2,39,1,0,2.564102564
15/06/2017 15:13,60,652,TRUE,khadi Apricot Soap 125mg,60,0,khadi Apricot Soap 125mg,1,4,[1],100,1,16,0,0,0
15/06/2017 15:23,60,653,TRUE,kadhi Sandal Soap 125mg,60,0,kadhi Sandal Soap 125mg,1,4,[1],100,1,14,3,0,21.42857143
15/06/2017 15:39,145,654,TRUE,Khadi Bhringraj Herbal Oil 200ml,145,0,Khadi Bhringraj Herbal Oil 200ml,1,4,[1],80,1,24,0,0,0
15/06/2017 15:50,145,655,TRUE,Khadi Herbal massage oil 200ml,145,0,Khadi Herbal massage oil 200ml,1,4,[1],100,1,31,0,0,0
15/06/2017 16:10,140,656,TRUE,Khadi  Moisturazing lotion Aloevera 200ml,140,0,Khadi  Moisturazing lotion Aloevera 200ml,1,4,[1],60,1,23,2,0,8.695652174
15/06/2017 16:14,140,657,TRUE,Khadi  Moisturazing lotion Cocoa Butter 200ml,140,0,Khadi  Moisturazing lotion Cocoa Butter 200ml,1,4,[1],100,1,16,1,0,6.25
15/06/2017 16:15,140,658,TRUE,Khadi  Moisturazing lotion Jasmine -210 ml,140,0,Khadi  Moisturazing lotion Jasmine -210 ml,1,4,[1],80,1,16,0,0,0
15/06/2017 16:17,140,659,TRUE,Khadi  Moisturazing lotion Sandal 200ml,140,0,Khadi  Moisturazing lotion Sandal 200ml,1,4,[1],80,1,27,1,0,3.703703704
15/06/2017 16:28,86,660,TRUE,Khadi Rose Water 200ml,86,0,Khadi Rose Water 200ml,1,4,[1],80,1,14,1,0,7.142857143
15/06/2017 17:05,345,661,TRUE,Neem wood combs ( set of 2),345,0,Neem wood combs ( set of 2),1,4,[1],100,1,9,0,0,0
15/06/2017 17:19,850,662,TRUE,Zenith Nutrition Green Tea Plus 500 mg - 60  Veg Capsules,850,0,Zenith Nutrition Green Tea Plus 500 mg - 60  Veg Capsules,1,4,[1],100,1,10,0,0,0
15/06/2017 17:24,1650,663,TRUE,Zenith Nutrition Green Tea Plus 500 mg - 120 Veg Capsules,1650,0,Zenith Nutrition Green Tea Plus 500 mg - 120 Veg Capsules,1,4,[1],80,1,9,0,0,0
15/06/2017 17:27,3150,664,TRUE,Zenith Nutrition Green Tea Plus 500 mg - 240 veg Capsules,3150,0,Zenith Nutrition Green Tea Plus 500 mg - 240 veg Capsules,1,4,[1],100,1,9,0,0,0
15/06/2017 17:45,534,665,TRUE,Zenith Nutrition Grape Seed Extract 50mg - 60 Capsules,534,0,Zenith Nutrition Grape Seed Extract 50mg - 60 Capsules,1,4,[1],80,1,16,0,0,0
15/06/2017 17:53,1800,666,TRUE,Zenith Nutritions Horny Goat Weed Complex 1150mg 120 Capsules,1800,0,Zenith Nutritions Horny Goat Weed Complex 1150mg 120 Capsules,1,4,[1],60,1,21,0,0,0
15/06/2017 19:44,239,667,TRUE,Rose chamomile ( gulab karpura pushpa chai ) 50gms,239,0,Rose chamomile ( gulab karpura pushpa chai ) 50gms,1,4,[1],80,1,23,0,0,0
15/06/2017 19:48,1320,668,TRUE,Zenith Nutrition L-Arginine 1000mg 240 Capsules,1320,0,Zenith Nutrition L-Arginine 1000mg 240 Capsules,1,4,[1],60,1,9,0,0,0
16/06/2017 11:33,900,669,TRUE,Add Veda ADDRYL -60 capsules,900,0,Add Veda ADDRYL -60 capsules,1,4,[1],100,1,8,0,0,0
16/06/2017 11:39,900,670,TRUE,Add Veda DIABETES HEALTH -60 capsules,900,0,Add Veda DIABETES HEALTH -60 capsules,1,4,[1],60,1,23,0,0,0
16/06/2017 11:43,1200,671,TRUE,Add Veda ADD MEMORY -60 capsules,1200,0,Add Veda ADD MEMORY -60 capsules,1,4,[1],60,1,14,0,0,0
16/06/2017 11:46,1220,672,TRUE,Zenith Nutrition L-Carnitine 500mg 60 Capsules,1220,0,Zenith Nutrition L-Carnitine 500mg 60 Capsules,1,4,[1],100,1,31,0,0,0
16/06/2017 11:50,1500,673,TRUE,Add Veda THYROID HEALTH -60 capsules,1500,0,Add Veda THYROID HEALTH -60 capsules,1,4,[1],80,1,24,0,0,0
16/06/2017 12:06,1500,674,TRUE,Add Veda ADD AIR -60 capsules,1500,0,Add Veda ADD AIR -60 capsules,1,4,[1],80,1,18,0,0,0
16/06/2017 12:16,1020,675,TRUE,Zenith Nutrition Lycopene -10000,1020,0,Zenith Nutrition Lycopene -10000,1,4,[1],60,1,15,0,0,0
16/06/2017 12:24,1200,678,TRUE,Add Veda ADD HAIR -60 capsules,1200,0,Add Veda ADD HAIR -60 capsules,1,4,[1],60,1,16,0,0,0
16/06/2017 12:28,1800,679,TRUE,Add Veda ADD PLATELETS -60 capsules,1800,0,Add Veda ADD PLATELETS -60 capsules,1,4,[1],80,1,28,0,0,0
16/06/2017 12:30,620,680,TRUE,Zenith Nutrition Lycopene With Calcium,620,0,Zenith Nutrition Lycopene With Calcium,1,4,[1],60,1,17,0,0,0
16/06/2017 12:32,900,684,TRUE,Add Veda ADD ENERGY -60 capsules,900,0,Add Veda ADD ENERGY -60 capsules,1,4,[1],80,1,14,0,0,0
16/06/2017 12:37,900,685,TRUE,Add Veda BIO ORTHO -60 capsules,900,0,Add Veda BIO ORTHO -60 capsules,1,4,[1],100,1,22,0,0,0
16/06/2017 12:42,1200,686,TRUE,Add Veda FRESH LIV -60 capsules,1200,0,Add Veda FRESH LIV -60 capsules,1,4,[1],60,1,20,0,0,0
16/06/2017 12:46,1200,687,TRUE,Add Veda ADD DIGEST -60 capsules,1200,0,Add Veda ADD DIGEST -60 capsules,1,4,[1],60,1,29,0,0,0
16/06/2017 12:50,1200,688,TRUE,Add Veda SHE HEALTH -60 capsules,1200,0,Add Veda SHE HEALTH -60 capsules,1,4,[1],80,1,25,0,0,0
16/06/2017 12:53,3000,689,TRUE,Add Veda ADD SPERM -60 capsules,3000,0,Add Veda ADD SPERM -60 capsules,1,4,[1],60,1,21,0,0,0
16/06/2017 12:56,1500,690,TRUE,Add Veda STEMNO -60 capsules,1500,0,Add Veda STEMNO -60 capsules,1,4,[1],60,1,25,0,0,0
16/06/2017 13:04,720,691,TRUE,Add Veda NO FEVER - 60 capsules,720,0,Add Veda NO FEVER - 60 capsules,1,4,[1],60,1,17,0,0,0
16/06/2017 13:05,550,692,TRUE,Zenith Nutrition Methylcobalamin-300 Capsules,550,0,Zenith Nutrition Methylcobalamin-300 Capsules,1,4,[1],100,1,15,0,0,0
16/06/2017 13:06,650,696,TRUE,Zenith-Nutrition-Mucuna-Pruriens-Plus-200-mg,650,0,Zenith-Nutrition-Mucuna-Pruriens-Plus-200-mg,1,4,[1],80,2,26,0,0,0
16/06/2017 13:32,1220,700,TRUE,Zenith-Nutritions-Grape-Seed-Extract-250mg,1220,0,Zenith-Nutritions-Grape-Seed-Extract-250mg,1,4,[1],100,1,12,0,0,0
16/06/2017 13:44,1220,704,TRUE,Zenith Nutrition Grape Seed Extract 500mg,1220,0,Zenith Nutrition Grape Seed Extract 500mg,1,4,[1],60,1,11,0,0,0
16/06/2017 13:46,1500,708,TRUE,Add Veda PURE HEAM -60 capsules,1500,0,Add Veda PURE HEAM -60 capsules,1,4,[1],100,1,19,0,0,0
16/06/2017 13:53,900,709,TRUE,Add Veda ADD HB -60 capsules,900,0,Add Veda ADD HB -60 capsules,1,4,[1],80,1,24,0,0,0
16/06/2017 13:57,900,710,TRUE,Add Veda ADD JOY -60 capsules,900,0,Add Veda ADD JOY -60 capsules,1,4,[1],60,1,22,0,0,0
16/06/2017 14:00,1220,711,TRUE,Zenith Nutrition Green Coffee bean extract-400 mg,1220,0,Zenith Nutrition Green Coffee bean extract-400 mg,1,4,[1],80,1,7,0,0,0
16/06/2017 14:10,3600,715,TRUE,Add Veda ADD IMMUNE -60 capsules,3600,0,Add Veda ADD IMMUNE -60 capsules,1,4,[1],100,1,11,0,0,0
16/06/2017 14:14,480,716,TRUE,Zenith Nutrition Green Tea Extract 250mg,480,0,Zenith Nutrition Green Tea Extract 250mg,1,4,[1],100,1,11,0,0,0
16/06/2017 14:15,900,721,TRUE,Add Veda ADD GOLD -60 capsules,900,0,Add Veda ADD GOLD -60 capsules,1,4,[1],100,1,26,0,0,0
16/06/2017 14:18,1200,722,TRUE,Add Veda ADD GROWTH -60 capsules,1200,0,Add Veda ADD GROWTH -60 capsules,1,4,[1],80,1,14,0,0,0
16/06/2017 14:20,1420,723,TRUE,Zenith Nutrition Nettle Root Extract 300 mg -90 Veg Capsules,1420,0,Zenith Nutrition Nettle Root Extract 300 mg -90 Veg Capsules,1,4,[1],100,1,15,0,0,0
16/06/2017 14:28,800,724,TRUE,Zenith Nutrition Niacin,800,0,Zenith Nutrition Niacin,1,4,[1],80,1,12,0,0,0
16/06/2017 14:32,720,727,TRUE,Zenith Nutrition Green Tea Extract 400mg-60 Capsules,720,0,Zenith Nutrition Green Tea Extract 400mg-60 Capsules,1,4,[1],100,1,10,0,0,0
16/06/2017 14:46,1230,732,TRUE,Zenith Nutritions Gymnema Plus-450mg-60 Capsules,1230,0,Zenith Nutritions Gymnema Plus-450mg-60 Capsules,1,4,[1],87,3,3,0,0,0
16/06/2017 14:47,940,735,TRUE,Zenith Nutrition Omega-3 EFA-120 Capsules,940,0,Zenith Nutrition Omega-3 EFA-120 Capsules,1,4,[1],60,1,12,0,0,0
16/06/2017 14:58,1080,738,TRUE,Zenith Nutrition Hair Fab-30 Capsules,1080,0,Zenith Nutrition Hair Fab-30 Capsules,1,4,[1],60,1,10,0,0,0
16/06/2017 15:05,1420,741,TRUE,Zenith Nutrition Pine Bark Ext -100mg-60 Capsules,1420,0,Zenith Nutrition Pine Bark Ext -100mg-60 Capsules,1,4,[1],100,1,21,0,0,0
16/06/2017 15:14,960,744,TRUE,Zenith Nutrition Hawthorn 140 mg -120 capsules,960,0,Zenith Nutrition Hawthorn 140 mg -120 capsules,1,4,[1],80,1,20,0,0,0
16/06/2017 15:40,820,745,TRUE,Zenith Nutrition Heart Shield-30 Capsules,820,0,Zenith Nutrition Heart Shield-30 Capsules,1,4,[1],80,3,17,0,0,0
16/06/2017 15:52,740,748,TRUE,Zenith Nutrition Pine Bark Ext With Calcium-60 Capsules,740,0,Zenith Nutrition Pine Bark Ext With Calcium-60 Capsules,1,4,[1],60,1,8,0,0,0
16/06/2017 16:10,1740,752,TRUE,Zenith Nutrition Probiotic Blend -240 Capsules,1740,0,Zenith Nutrition Probiotic Blend -240 Capsules,1,4,[1],60,1,7,0,0,0
16/06/2017 16:16,120,753,TRUE,Trifala Ras 500ml,120,0,Trifala Ras 500ml,1,4,[1],100,1,2,0,0,0
16/06/2017 16:46,910,755,TRUE,Zenith Nutrition Resveratrol Plus-60 Capsules,910,0,Zenith Nutrition Resveratrol Plus-60 Capsules,1,4,[1],80,1,21,0,0,0
16/06/2017 18:36,1060,759,TRUE,Zenith Nutrition Lycopene With MultiVitamins-200 Capsules,1060,0,Zenith Nutrition Lycopene With MultiVitamins-200 Capsules,1,4,[1],80,1,8,0,0,0
16/06/2017 18:49,1200,762,TRUE,Zenith Nutrition Lycopene With Saw Palmetto-60 Capsules,1200,0,Zenith Nutrition Lycopene With Saw Palmetto-60 Capsules,1,4,[1],100,1,23,0,0,0
16/06/2017 20:09,760,765,TRUE,Zenith Nutrition Selenium 200 mcg-60 Capsules,760,0,Zenith Nutrition Selenium 200 mcg-60 Capsules,1,4,[1],80,1,17,0,0,0
17/06/2017 10:32,580,769,TRUE,Zenith Nutrition Super Calcium 600-180 Capsules,580,0,Zenith Nutrition Super Calcium 600-180 Capsules,1,4,[1],60,2,11,0,0,0
17/06/2017 11:07,600,772,TRUE,Zenith Nutrition Turmeric Curcumin Ext 300mg,600,0,Zenith Nutrition Turmeric Curcumin Ext 300mg,1,4,[1],60,1,22,0,0,0
17/06/2017 11:21,1500,776,TRUE,Zenith Nutrition Turmeric Root Ext 500mg,1500,0,Zenith Nutrition Turmeric Root Ext 500mg,1,4,[1],80,1,24,0,0,0
17/06/2017 11:32,2350,779,TRUE,Ancient Living Set of 12 Essential oils,2350,0,Ancient Living Set of 12 Essential oils,1,4,[1],80,1,31,0,0,0
17/06/2017 11:33,840,780,TRUE,Zenith Nutrition Vitamin-D  Calcium-180 Capsules,840,0,Zenith Nutrition Vitamin-D  Calcium-180 Capsules,1,4,[1],60,1,20,0,0,0
17/06/2017 11:44,1220,784,TRUE,Zenith Nutrition StressFly - 60 Capsules,1220,0,Zenith Nutrition StressFly - 60 Capsules,1,4,[1],60,1,26,0,0,0
17/06/2017 11:44,400,785,TRUE,Ancient Living Almond baby massage oil 100ml,400,0,Ancient Living Almond baby massage oil 100ml,1,4,[1],100,1,22,9,0,40.90909091
17/06/2017 11:55,500,788,TRUE,Zenith Nutrition Vitamin B2,500,0,Zenith Nutrition Vitamin B2,1,4,[1],100,1,5,0,0,0
17/06/2017 12:09,175,791,TRUE,Ancient Living Organic Anti Pimple Face Pack 40gm,175,0,Ancient Living Organic Anti Pimple Face Pack 40gm,1,4,[1],100,1,16,0,0,0
17/06/2017 12:20,225,792,TRUE,Ancient Living Organic Ashta Dasa Hair Oil,225,0,Ancient Living Organic Ashta Dasa Hair Oil,1,4,[1],100,1,20,1,0,5
17/06/2017 12:26,6000,796,TRUE,Zenith Nutrition Vitamin B6 - 300 Capsules,6000,0,Zenith Nutrition Vitamin B6 - 300 Capsules,1,4,[1],80,1,6,0,0,0
17/06/2017 12:26,95,797,TRUE,Ancient Living Avocado & Basil Luxury Handmade Soap 100gm,95,0,Ancient Living Avocado & Basil Luxury Handmade Soap 100gm,1,4,[1],80,2,24,0,0,0
17/06/2017 12:35,250,798,TRUE,Ancient Living Baby Bath powder 100gm,250,0,Ancient Living Baby Bath powder 100gm,1,4,[1],80,1,17,0,0,0
17/06/2017 12:37,550,799,TRUE,Zenith Nutrition Vitamin B-100 Complex-100 Capsules,550,0,Zenith Nutrition Vitamin B-100 Complex-100 Capsules,1,4,[1],100,1,6,0,0,0
17/06/2017 12:41,125,803,TRUE,Ancient Living Basil & Mint Body Wash,125,0,Ancient Living Basil & Mint Body Wash,1,4,[1],60,1,26,0,0,0
17/06/2017 12:44,800,806,TRUE,Zenith Nutrition Vitamin B-Complex-180 Capsules,800,0,Zenith Nutrition Vitamin B-Complex-180 Capsules,1,4,[1],80,1,4,0,0,0
17/06/2017 12:45,150,809,TRUE,Ancient Living Organic Basil Essential Oil 10ml,150,0,Ancient Living Organic Basil Essential Oil 10ml,1,4,[1],60,1,21,0,0,0
17/06/2017 13:03,412,810,TRUE,Zenith Nutrition Vitamin-D3-120 Capsules,412,0,Zenith Nutrition Vitamin-D3-120 Capsules,1,4,[1],80,1,10,0,0,0
17/06/2017 13:12,450,813,TRUE,Zenith Nutrition Vitamin-E 200mg-100 Capsules,450,0,Zenith Nutrition Vitamin-E 200mg-100 Capsules,1,4,[1],60,1,7,0,0,0
17/06/2017 13:32,175,817,TRUE,Ancient Living Bergamot Essential Oil 10ml,175,0,Ancient Living Bergamot Essential Oil 10ml,1,4,[1],80,1,16,0,0,0
17/06/2017 14:29,1250,818,TRUE,Zenith Nutrition Zenith Protein Blend - 500 gms,1250,0,Zenith Nutrition Zenith Protein Blend - 500 gms,1,4,[1],80,1,10,0,0,0
17/06/2017 14:30,100,822,TRUE,Ancient Living Organic Brahmi & Amla Hair oil,100,0,Ancient Living Organic Brahmi & Amla Hair oil,1,4,[1],60,1,12,0,0,0
17/06/2017 14:41,250,826,TRUE,Ancient Living Calm Blended Oil 10ml,250,0,Ancient Living Calm Blended Oil 10ml,1,4,[1],80,1,24,0,0,0
17/06/2017 14:46,1150,827,TRUE,Zenith Nutrition Zenith Protein Nutritional Shake -500 gm,1150,0,Zenith Nutrition Zenith Protein Nutritional Shake -500 gm,1,4,[1],60,1,7,0,0,0
17/06/2017 14:55,150,830,TRUE,Ancient Living Citronella Essential Oil 10ml,150,0,Ancient Living Citronella Essential Oil 10ml,1,4,[1],60,1,9,0,0,0
17/06/2017 14:59,300,831,TRUE,Ancient Living Organic Clove Essential Oil 10ml,300,0,Ancient Living Organic Clove Essential Oil 10ml,1,4,[1],60,2,13,0,0,0
17/06/2017 15:01,980,832,TRUE,Zenith Nutrition Zenith Protein Pure Whey - 300 gms,980,0,Zenith Nutrition Zenith Protein Pure Whey - 300 gms,1,4,[1],80,1,10,0,0,0
17/06/2017 15:10,400,835,TRUE,Zenith Nutrition Zenith Protein Daily Protein -300gms,400,0,Zenith Nutrition Zenith Protein Daily Protein -300gms,1,4,[1],80,1,11,0,0,0
17/06/2017 15:16,150,838,TRUE,Ancient Living Organic Eucalyptus Essential Oil 10ml,150,0,Ancient Living Organic Eucalyptus Essential Oil 10ml,1,4,[1],60,1,11,0,0,0
17/06/2017 15:23,1020,839,TRUE,Zenith Nutrition Saw Palmetto 160mg-120 Capsules,1020,0,Zenith Nutrition Saw Palmetto 160mg-120 Capsules,1,4,[1],80,1,16,0,0,0
17/06/2017 15:29,2760,840,TRUE,Zenith Nutrition Saw Palmetto 320mg -300 Capsules,2760,0,Zenith Nutrition Saw Palmetto 320mg -300 Capsules,1,4,[1],80,1,19,0,0,0
17/06/2017 16:13,295,841,TRUE,Ancient Living Manjistha Face Wash 100ML,295,0,Ancient Living Manjistha Face Wash 100ML,1,4,[1],80,1,23,0,0,0
17/06/2017 16:16,150,842,TRUE,Ancient Living Manjistha Face Wash 50ml,150,0,Ancient Living Manjistha Face Wash 50ml,1,4,[1],60,1,18,3,0,16.66666667
17/06/2017 16:21,125,843,TRUE,Ancient Living Rose & Orange face pack 40gm,125,0,Ancient Living Rose & Orange face pack 40gm,1,4,[1],60,1,18,0,0,0
17/06/2017 16:23,980,844,TRUE,Zenith Nutrition Silymarin Milk Thistle Standardized-400mg,980,0,Zenith Nutrition Silymarin Milk Thistle Standardized-400mg,1,4,[1],60,1,10,0,0,0
17/06/2017 16:23,175,847,TRUE,Ancient Living Organic Grapefruit Essential Oil -10ml,175,0,Ancient Living Organic Grapefruit Essential Oil -10ml,1,4,[1],80,1,11,1,0,9.090909091
17/06/2017 16:24,225,848,TRUE,Ancient Living Rosemary Essential Oil  10ml,225,0,Ancient Living Rosemary Essential Oil  10ml,1,4,[1],87,3,22,4,0,18.18181818
17/06/2017 16:27,300,849,TRUE,Ancient Living Organic Sensual Blended Oil 10ml,300,0,Ancient Living Organic Sensual Blended Oil 10ml,1,4,[1],100,1,23,3,0,13.04347826
17/06/2017 16:31,150,850,TRUE,Ancient Living Sesame baby massage oil,150,0,Ancient Living Sesame baby massage oil,1,4,[1],80,2,56,8,0,14.28571429
17/06/2017 16:32,760,853,TRUE,Zenith Nutrition Zenith Protein Pure Soy - 500 gms,760,0,Zenith Nutrition Zenith Protein Pure Soy - 500 gms,1,4,[1],100,1,26,0,0,0
17/06/2017 16:33,150,854,TRUE,Ancient Living Organic Shikakai Hair cleanser 100gm,150,0,Ancient Living Organic Shikakai Hair cleanser 100gm,1,4,[1],100,1,21,0,0,0
17/06/2017 16:33,195,855,TRUE,Ancient Living Organic Hibiscus & Bhringraj Hair oil -100ml,195,0,Ancient Living Organic Hibiscus & Bhringraj Hair oil -100ml,1,4,[1],100,1,8,0,0,0
17/06/2017 16:33,125,856,TRUE,Ancient Living Multani Mitti 100gms,125,0,Ancient Living Multani Mitti 100gms,1,4,[1],80,1,21,0,0,0
17/06/2017 16:34,125,857,TRUE,Organic Soapnut Powder 100gm,125,0,Organic Soapnut Powder 100gm,1,4,[1],60,1,25,0,0,0
17/06/2017 16:36,100,858,TRUE,Ancient Living Organic Hibiscus & Bhringraj Hair oil -50ml,100,0,Ancient Living Organic Hibiscus & Bhringraj Hair oil -50ml,1,4,[1],100,1,11,0,0,0
17/06/2017 16:37,250,859,TRUE,Ancient Living Natural Hair Protein pack 100gms,250,0,Ancient Living Natural Hair Protein pack 100gms,1,4,[1],60,1,14,1,0,7.142857143
17/06/2017 16:39,375,860,TRUE,Ancient Living Organic Hibiscus & Bhringraj Hair oil -200ml,375,0,Ancient Living Organic Hibiscus & Bhringraj Hair oil -200ml,1,4,[1],60,1,10,0,0,0
17/06/2017 16:40,95,861,TRUE,Ancient Living Neem & Lemon Luxury Handmade Soap 100gms,95,0,Ancient Living Neem & Lemon Luxury Handmade Soap 100gms,1,4,[1],80,2,15,0,0,0
17/06/2017 16:41,300,862,TRUE,Ancient Living Tea Tree Essential Oil 10ml,300,0,Ancient Living Tea Tree Essential Oil 10ml,1,4,[1],80,1,19,0,0,0
17/06/2017 16:43,940,863,TRUE,Zenith Nutrition Vigo and Vita Men's-30 Capsules,940,0,Zenith Nutrition Vigo and Vita Men's-30 Capsules,1,4,[1],100,1,12,0,0,0
17/06/2017 16:44,100,866,TRUE,Ancient Living Neem Wood pocket Comb,100,0,Ancient Living Neem Wood pocket Comb,1,4,[1],100,1,11,0,0,0
17/06/2017 16:47,95,867,TRUE,Ancient Living Neroli & Vetiver Luxury Handmade Soap 100gms,95,0,Ancient Living Neroli & Vetiver Luxury Handmade Soap 100gms,1,4,[1],60,1,11,0,0,0
17/06/2017 16:48,125,868,TRUE,Ancient Living Tea tree Luxury Handmade Soap 100gm,125,0,Ancient Living Tea tree Luxury Handmade Soap 100gm,1,4,[1],100,1,8,0,0,0
17/06/2017 16:49,150,869,TRUE,Ancient Living Lemongrass Essential Oil -10ml,150,0,Ancient Living Lemongrass Essential Oil -10ml,1,4,[1],70,2,16,0,0,0
17/06/2017 16:49,175,870,TRUE,Ancient Living Organic Thyme Essential Oil 10ml,175,0,Ancient Living Organic Thyme Essential Oil 10ml,1,4,[1],60,1,13,0,0,0
17/06/2017 16:52,1300,871,TRUE,Zenith Nutrition Resveratrol Plus With Gymnema Sylvestre-60 Capsules,1300,0,871,1,4,[1],100,1,9,0,0,0
17/06/2017 16:53,400,874,TRUE,Ancient Living Neroli Essential Oil 10ml,400,0,Ancient Living Neroli Essential Oil 10ml,1,4,[1],80,1,15,0,0,0
17/06/2017 16:54,125,875,TRUE,Ancient Living Organic Tulasi & Neem face pack 40gm,125,0,Ancient Living Organic Tulasi & Neem face pack 40gm,1,4,[1],80,1,10,0,0,0
17/06/2017 16:55,150,876,TRUE,Ancient Living Orange Essential Oil 10ml,150,0,Ancient Living Orange Essential Oil 10ml,1,4,[1],60,1,17,0,0,0
17/06/2017 16:57,175,877,TRUE,Ancient Living Organic Rose Water 100ml,175,0,Ancient Living Organic Rose Water 100ml,1,4,[1],100,1,30,12,0,40
17/06/2017 17:00,95,878,TRUE,Ancient Living Orange Luxury Handmade Soap 100gms,95,0,Ancient Living Orange Luxury Handmade Soap 100gms,1,4,[1],80,1,26,5,0,19.23076923
17/06/2017 17:01,250,879,TRUE,Ancient Living Focus Blended Oil,250,0,Ancient Living Focus Blended Oil,1,4,[1],80,2,15,0,0,0
17/06/2017 17:02,125,880,TRUE,Ancient Living Turmeric Lemon Body Wash,125,0,Ancient Living Turmeric Lemon Body Wash,1,4,[1],80,1,13,0,0,0
17/06/2017 17:04,250,883,TRUE,Ancient Living Organic Ylang Ylang Essential Oil 10ml,250,0,Ancient Living Organic Ylang Ylang Essential Oil 10ml,1,4,[1],60,1,21,0,0,0
